time,remaining_qty,slice_qty,mid_now,best_bid,best_ask,spread_ticks,imbalance,vol_ema,time_ratio,fill_ratio,schedule_error,ml_ready,ml_predicted_move,ml_urgency,ml_triggered,forced_ioc,skip,raw_action,final_action,ml_horizon_ms,ml_threshold
1767369600000,5515,11,894055,894055,894056,1,-0.450156,15.2275,0.238095,0.212143,0.0259524,1,372.051,372.051,0,0,1,exec_skip,exec_skip,1000,0.05
1767370500000,5515,11,897769,897769,897770,1,0.506571,6.32396,0.239583,0.212143,0.0274405,1,-38.7812,-38.7812,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767371400000,5504,11,900594,900594,900595,1,0.128945,20.5499,0.241071,0.213714,0.0273571,1,-255.514,-255.514,0,0,1,exec_skip,exec_skip,1000,0.05
1767372300000,5504,11,901287,901287,901288,1,-0.116246,8.78853,0.24256,0.213714,0.0288452,1,492.573,492.573,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767373200000,5493,11,903647,903647,903648,1,-0.288811,6.12166,0.244048,0.215286,0.0287619,1,259.289,259.289,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767374100000,5482,11,906183,906183,906184,1,-0.440392,6.90522,0.245536,0.216857,0.0286786,1,256.486,256.486,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767375000000,5471,11,906058,906058,906059,1,0.0251375,7.91447,0.247024,0.218429,0.0285952,1,286.007,286.007,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767375900000,5460,11,905229,905229,905230,1,-0.0492866,2.23535,0.248512,0.22,0.0285119,1,46.3848,46.3848,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767376800000,5449,11,903772,903772,903773,1,-0.0319693,9.66496,0.25,0.221571,0.0284286,1,170.077,170.077,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767377700000,5438,11,903766,903766,903767,1,0.078203,14.3403,0.251488,0.223143,0.0283452,1,74.0807,74.0807,0,0,1,exec_skip,exec_skip,1000,0.05
1767378600000,5438,11,903048,903048,903049,1,-0.553176,5.63163,0.252976,0.223143,0.0298333,1,-45.3329,-45.3329,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767379500000,5427,11,900084,900084,900085,1,-0.622746,6.95702,0.254464,0.224714,0.02975,1,-77.0035,-77.0035,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767380400000,5416,11,897712,897712,897713,1,0.0107692,3.22925,0.255952,0.226286,0.0296667,1,-24.0334,-24.0334,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767381300000,5405,11,899811,899811,899812,1,-0.318695,2.75134,0.25744,0.227857,0.0295833,1,-4.81196,-4.81196,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767382200000,5394,11,899582,899582,899583,1,0.327596,2.12221,0.258929,0.229429,0.0295,1,0.761848,0.761848,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767383100000,5383,11,899969,899969,899970,1,0.617334,4.13465,0.260417,0.231,0.0294167,1,0.924873,0.924873,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767384000000,5372,11,899015,899015,899016,1,-0.160035,9.71665,0.261905,0.232571,0.0293333,1,43.8704,43.8704,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767384900000,5361,11,900649,900649,900650,1,-0.141741,11.6844,0.263393,0.234143,0.02925,1,25.6746,25.6746,0,0,1,exec_skip,exec_skip,1000,0.05
1767385800000,5361,11,898760,898760,898761,1,-0.714614,6.88011,0.264881,0.234143,0.0307381,1,-13.2297,-13.2297,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767386700000,5350,11,899005,899005,899006,1,0.400953,5.37139,0.266369,0.235714,0.0306548,1,0.787542,0.787542,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767387600000,5339,11,897351,897351,897352,1,-0.281576,38.5585,0.267857,0.237286,0.0305714,1,-31.6022,-31.6022,0,0,1,exec_skip,exec_skip,1000,0.05
1767388500000,5339,11,898021,898021,898022,1,-0.423945,1.73636e-05,0.269345,0.237286,0.0320595,1,5.03239,5.03239,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767389400000,5328,11,899770,899770,899771,1,-0.275936,0.558769,0.270833,0.238857,0.0319762,1,-9.99119,-9.99119,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767390300000,5317,11,899448,899448,899449,1,-0.548285,0.532382,0.272321,0.240429,0.0318929,1,-11.1472,-11.1472,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767391200000,5306,11,900615,900615,900616,1,-0.631491,2.81292,0.27381,0.242,0.0318095,1,-71.462,-71.462,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767392100000,5295,11,901087,901087,901088,1,0.392066,3.26166e-05,0.275298,0.243571,0.0317262,1,10.1723,10.1723,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767393000000,5284,11,901185,901185,901186,1,-0.442976,0.205051,0.276786,0.245143,0.0316429,1,-0.97987,-0.97987,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767393900000,5273,11,902997,902997,902998,1,-0.217997,1.84699,0.278274,0.246714,0.0315595,1,-40.7918,-40.7918,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767394800000,5262,11,901937,901937,901938,1,0.1019,0.00126793,0.279762,0.248286,0.0314762,1,8.32196,8.32196,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767395700000,5251,11,900847,900847,900848,1,-0.817912,5.00439e-07,0.28125,0.249857,0.0313929,1,0.544952,0.544952,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767396600000,5240,11,899488,899488,899489,1,0.340416,5.63811,0.282738,0.251429,0.0313095,1,-131.276,-131.276,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767397500000,5229,11,899613,899613,899614,1,0.364693,0.219356,0.284226,0.253,0.0312262,1,5.62406,5.62406,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767398400000,5218,11,899917,899917,899918,1,0.434783,0.000246993,0.285714,0.254571,0.0311429,1,10.6723,10.6723,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767399300000,5207,11,900431,900431,900432,1,0.860049,0.285393,0.287202,0.256143,0.0310595,1,7.56205,7.56205,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767400200000,5196,11,900834,900834,900835,1,-0.768754,1.67086,0.28869,0.257714,0.0309762,1,-33.37,-33.37,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767401100000,5185,11,900739,900739,900740,1,-0.405696,3.56488e-06,0.290179,0.259286,0.0308929,1,3.87392,3.87392,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767402000000,5174,11,901596,901596,901597,1,-0.850507,0.159481,0.291667,0.260857,0.0308095,1,-2.83806,-2.83806,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767402900000,5163,11,902299,902299,902300,1,0.481953,0.0292197,0.293155,0.262429,0.0307262,1,9.69255,9.69255,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767403800000,5152,11,900758,900758,900759,1,-0.724077,4.88724e-09,0.294643,0.264,0.0306429,1,1.46312,1.46312,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767404700000,5141,11,901676,901676,901677,1,0.282145,4.60996e-07,0.296131,0.265571,0.0305595,1,8.72677,8.72677,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767405600000,5130,11,902817,902817,902818,1,-0.330827,0.00248655,0.297619,0.267143,0.0304762,1,4.14455,4.14455,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767406500000,5119,11,901599,901599,901600,1,0.175532,1.52498e-10,0.299107,0.268714,0.0303929,1,7.80497,7.80497,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767407400000,5108,11,902579,902579,902580,1,-0.756447,0.140351,0.300595,0.270286,0.0303095,1,-2.01074,-2.01074,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767408300000,5097,11,902971,902971,902972,1,0.627027,0.122046,0.302083,0.271857,0.0302262,1,8.35459,8.35459,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767409200000,5086,11,903289,903289,903290,1,-0.233244,0.24323,0.303571,0.273429,0.0301429,1,-0.119775,-0.119775,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767410100000,5075,11,902234,902234,902235,1,0.243175,3.86564,0.30506,0.275,0.0300595,1,-74.4077,-74.4077,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767411000000,5064,11,902215,902215,902216,1,0.272727,0.0747969,0.306548,0.276571,0.0299762,1,8.23412,8.23412,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767411900000,5053,11,902752,902752,902753,1,0.543509,0.152235,0.308036,0.278143,0.0298929,1,8.616,8.616,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767412800000,5042,11,903275,903275,903276,1,0.264692,8.23414e-05,0.309524,0.279714,0.0298095,1,9.45511,9.45511,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767413700000,5031,11,902527,902527,902528,1,-0.656842,0.881958,0.311012,0.281286,0.0297262,1,-15.2049,-15.2049,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767414600000,5020,11,902535,902535,902536,1,-0.948241,1.70392,0.3125,0.282857,0.0296429,1,-31.9477,-31.9477,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767415500000,5009,11,900860,900860,900861,1,0,1.0026,0.313988,0.284429,0.0295595,1,-10.7652,-10.7652,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767416400000,4998,11,901645,901621,901670,49,0.60746,1.20015,0.315476,0.286,0.0294762,1,187.995,187.995,0,0,1,exec_skip,exec_skip,1000,0.05
1767417300000,4998,11,900495,900495,900496,1,-0.401887,1.74276,0.316964,0.286,0.0309643,1,-61.5847,-61.5847,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767418200000,4987,11,900188,900188,900189,1,0.537928,0.177376,0.318452,0.287571,0.030881,1,-27.5642,-27.5642,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767419100000,4976,11,899544,899544,899545,1,0.0994431,1.16776,0.31994,0.289143,0.0307976,1,-47.3765,-47.3765,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767420000000,4965,11,900344,900344,900345,1,-0.359441,0.0846641,0.321429,0.290714,0.0307143,1,-26.7316,-26.7316,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767420900000,4954,11,900867,900867,900868,1,-0.329186,0.0716957,0.322917,0.292286,0.030631,1,-26.1174,-26.1174,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767421800000,4943,11,899871,899871,899872,1,-0.140279,0.000931154,0.324405,0.293857,0.0305476,1,-24.0613,-24.0613,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767422700000,4932,11,898860,898860,898861,1,-0.611235,2.54997,0.325893,0.295429,0.0304643,1,-73.6911,-73.6911,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767423600000,4921,11,898650,898650,898651,1,-0.95472,2.52965,0.327381,0.297,0.030381,1,-70.7171,-70.7171,0,0,1,exec_skip,exec_skip,1000,0.05
1767424500000,4921,11,897689,897689,897690,1,-0.723854,0.104287,0.328869,0.297,0.031869,1,-25.4055,-25.4055,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767425400000,4910,11,894060,894060,894061,1,-0.0662921,0.888487,0.330357,0.298571,0.0317857,1,-37.8287,-37.8287,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767426300000,4899,11,895539,895539,895540,1,-0.458457,0.19044,0.331845,0.300143,0.0317024,1,-25.8298,-25.8298,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767427200000,4888,11,895596,895596,895597,1,0.0910952,3.65084,0.333333,0.301714,0.031619,1,-85.2723,-85.2723,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767428100000,4877,11,895185,895185,895186,1,-0.0385185,0.000205303,0.334821,0.303286,0.0315357,1,-20.5263,-20.5263,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767429000000,4866,11,897287,897287,897288,1,-0.0875644,2.28494,0.33631,0.304857,0.0314524,1,-56.8858,-56.8858,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767429900000,4855,11,897875,897875,897876,1,-0.213497,1.31013,0.337798,0.306429,0.031369,1,-35.8653,-35.8653,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767430800000,4844,11,896625,896625,896626,1,-0.687356,1.99318,0.339286,0.308,0.0312857,1,-45.1562,-45.1562,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767431700000,4833,11,896793,896793,896794,1,-0.211706,1.00161e-09,0.340774,0.309571,0.0312024,1,-17.3162,-17.3162,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767432600000,4822,11,897970,897970,897971,1,-0.962939,2.42616,0.342262,0.311143,0.031119,1,-49.556,-49.556,0,0,1,exec_skip,exec_skip,1000,0.05
1767433500000,4822,11,899276,899276,899277,1,0.484985,5.28781,0.34375,0.311143,0.0326071,1,-79.887,-79.887,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767434400000,4811,11,897883,897883,897884,1,0.284027,0.045376,0.345238,0.312714,0.0325238,1,-14.5256,-14.5256,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767435300000,4800,11,897257,897257,897258,1,-0.476592,0.00651084,0.346726,0.314286,0.0324405,1,-15.0945,-15.0945,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767436200000,4789,11,897833,897833,897834,1,0.149933,13.9817,0.348214,0.315857,0.0323571,1,-137.012,-137.012,0,0,1,exec_skip,exec_skip,1000,0.05
1767437100000,4789,11,898131,898131,898132,1,-0.669097,0.172552,0.349702,0.315857,0.0338452,1,-13.3842,-13.3842,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767438000000,4778,11,897462,897462,897463,1,-0.0251022,0.0389336,0.35119,0.317429,0.0337619,1,-11.7855,-11.7855,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767438900000,4767,11,896873,896873,896874,1,-0.428037,4.00591e-07,0.352679,0.319,0.0336786,1,-10.2477,-10.2477,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767439800000,4756,11,897111,897111,897112,1,-0.122273,0.19183,0.354167,0.320571,0.0335952,1,-8.81566,-8.81566,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767440700000,4745,11,897619,897619,897620,1,0.610054,1.59474,0.355655,0.322143,0.0335119,1,-3.47947,-3.47947,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767441600000,4734,11,897465,897465,897466,1,-0.961607,0.00903407,0.357143,0.323714,0.0334286,1,-11.5545,-11.5545,0,0,1,exec_skip,exec_skip,1000,0.05
1767442500000,4734,11,896697,896697,896698,1,0.191507,0.425785,0.358631,0.323714,0.0349167,1,-7.11874,-7.11874,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767443400000,4723,11,897889,897889,897890,1,0.0456664,0.0121861,0.360119,0.325286,0.0348333,1,-8.38085,-8.38085,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767444300000,4712,11,897941,897941,897942,1,0.433697,0.0557445,0.361607,0.326857,0.03475,1,-7.05297,-7.05297,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767445200000,4701,11,900359,900359,900360,1,-0.534612,2.84929,0.363095,0.328429,0.0346667,1,-3.2823,-3.2823,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767446100000,4690,11,899260,899260,899261,1,0.204589,3.33372e-17,0.364583,0.33,0.0345833,1,-8.95668,-8.95668,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767447000000,4679,11,899750,899750,899751,1,0.000575705,0.127207,0.366071,0.331571,0.0345,1,-7.34416,-7.34416,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767447900000,4668,11,899565,899565,899566,1,0.739343,1.08526,0.36756,0.333143,0.0344167,1,-4.25577,-4.25577,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767448800000,4657,11,900056,900056,900057,1,0.722091,0.268298,0.369048,0.334714,0.0343333,1,-4.3737,-4.3737,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767449700000,4646,11,900451,900451,900452,1,0.775828,0.0459978,0.370536,0.336286,0.03425,1,-4.13141,-4.13141,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767450600000,4635,11,901847,901847,901848,1,-0.645399,0.759181,0.372024,0.337857,0.0341667,1,-9.53002,-9.53002,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767451500000,4624,11,901543,901543,901544,1,0.417247,0.00196129,0.373512,0.339429,0.0340833,1,-5.93293,-5.93293,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767452400000,4613,11,901290,901290,901291,1,0.0730793,0.0142006,0.375,0.341,0.034,1,-7.2642,-7.2642,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767453300000,4602,11,900070,900070,900071,1,0.219844,0.0329719,0.376488,0.342571,0.0339167,1,-6.57745,-6.57745,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767454200000,4591,11,900674,900674,900675,1,-0.787879,3.12092,0.377976,0.344143,0.0338333,1,-11.2061,-11.2061,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767455100000,4580,11,899978,899978,899979,1,0.602933,1.84093e-06,0.379464,0.345714,0.03375,1,-5.56815,-5.56815,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767456000000,4569,11,899736,899736,899737,1,0.524221,1.17617,0.380952,0.347286,0.0336667,1,-5.61663,-5.61663,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767456900000,4558,11,900169,900169,900170,1,-0.198276,1.14522e-09,0.38244,0.348857,0.0335833,1,-8.60498,-8.60498,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767457800000,4547,11,900592,900592,900593,1,0.732632,0.343416,0.383929,0.350429,0.0335,1,-4.725,-4.725,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767458700000,4536,11,901207,901207,901208,1,0.452381,0.00258733,0.385417,0.352,0.0334167,1,-5.83886,-5.83886,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767459600000,4525,11,901046,901046,901047,1,-0.0515135,0.928183,0.386905,0.353571,0.0333333,1,-7.47969,-7.47969,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767460500000,4514,11,900657,900657,900658,1,-0.303358,4.15656e-09,0.388393,0.355143,0.03325,1,-8.61091,-8.61091,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767461400000,4503,11,900646,900646,900647,1,-0.0146199,3.28303e-15,0.389881,0.356714,0.0331667,1,-7.33203,-7.33203,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767462300000,4492,11,901124,901124,901125,1,-0.391827,5.49049e-05,0.391369,0.358286,0.0330833,1,-7.90462,-7.90462,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767463200000,4481,11,900961,900961,900962,1,0.0621194,3.86164e-13,0.392857,0.359857,0.033,1,-5.91188,-5.91188,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767464100000,4470,11,900570,900554,900587,33,-0.668517,1.21401,0.394345,0.361429,0.0329167,1,-579.122,-579.122,0,0,1,exec_skip,exec_skip,1000,0.05
1767465000000,4470,11,901754,901754,901755,1,-0.159208,1.81548e-08,0.395833,0.361429,0.0344048,1,58.2414,58.2414,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767465900000,4459,11,901451,901451,901452,1,0.241611,0.0115772,0.397321,0.363,0.0343214,1,54.1024,54.1024,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767466800000,4448,11,901424,901424,901425,1,-0.161508,6.45244e-07,0.39881,0.364571,0.0342381,1,57.0193,57.0193,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767467700000,4437,11,900713,900713,900714,1,0.32087,8.98017e-06,0.400298,0.366143,0.0341548,1,52.0633,52.0633,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767468600000,4426,11,901533,901533,901534,1,-0.686088,0.0640004,0.401786,0.367714,0.0340714,1,60.7924,60.7924,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767469500000,4415,11,901304,901304,901305,1,-0.318981,7.01963e-27,0.403274,0.369286,0.0339881,1,56.1859,56.1859,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767470400000,4404,11,901244,901244,901245,1,0.272179,0.231181,0.404762,0.370857,0.0339048,1,51.0117,51.0117,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767471300000,4393,11,900738,900738,900739,1,-0.353317,6.20643e-19,0.40625,0.372429,0.0338214,1,55.3272,55.3272,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767472200000,4382,11,901249,901249,901250,1,-0.086656,2.24381e-09,0.407738,0.374,0.0337381,1,52.3337,52.3337,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767473100000,4371,11,902712,902712,902713,1,0.577257,0.0333274,0.409226,0.375571,0.0336548,1,46.1591,46.1591,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767474000000,4360,11,903669,903669,903670,1,-0.189778,0.0233526,0.410714,0.377143,0.0335714,1,52.4737,52.4737,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767474900000,4349,11,903732,903732,903733,1,0.697031,0.000106136,0.412202,0.378714,0.0334881,1,43.7068,43.7068,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767475800000,4338,11,904749,904749,904750,1,0.151776,0.0193882,0.41369,0.380286,0.0334048,1,48.1888,48.1888,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767476700000,4327,11,906092,906092,906093,1,-0.119597,4.14109e-06,0.415179,0.381857,0.0333214,1,49.523,49.523,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767477600000,4316,11,905688,905688,905689,1,0.646769,2.70353,0.416667,0.383429,0.0332381,1,49.0688,49.0688,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767478500000,4305,11,905258,905258,905259,1,0.70777,0.000303027,0.418155,0.385,0.0331548,1,40.2083,40.2083,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767479400000,4294,11,906246,906246,906247,1,0.35502,6.46138,0.419643,0.386571,0.0330714,1,56.7677,56.7677,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767480300000,4283,11,906168,906168,906169,1,-0.117196,4.86063e-07,0.421131,0.388143,0.0329881,1,47.2894,47.2894,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767481200000,4272,11,905908,905908,905909,1,0.500395,0.601635,0.422619,0.389714,0.0329048,1,40.5285,40.5285,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767482100000,4261,11,905451,905451,905452,1,-0.211689,2.53399e-05,0.424107,0.391286,0.0328214,1,48.2994,48.2994,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767483000000,4250,11,906400,906400,906401,1,0.140187,3.91618,0.425595,0.392857,0.0327381,1,45.8712,45.8712,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767483900000,4239,11,906578,906578,906579,1,-0.109785,0.000645076,0.427083,0.394429,0.0326548,1,46.2203,46.2203,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767484800000,4228,11,906404,906404,906405,1,-0.220308,0.000248248,0.428571,0.396,0.0325714,1,46.8445,46.8445,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767485700000,4217,11,914000,914000,914001,1,0.156533,2.82193,0.43006,0.397571,0.0324881,1,41.1321,41.1321,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767486600000,4206,11,910974,910974,910975,1,-0.32689,2.38024,0.431548,0.399143,0.0324048,1,55.333,55.333,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767487500000,4195,11,911587,911587,911588,1,-0.262619,6.2937,0.433036,0.400714,0.0323214,1,59.3596,59.3596,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767488400000,4184,11,913342,913342,913343,1,-0.389281,2.20678,0.434524,0.402286,0.0322381,1,48.6777,48.6777,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767489300000,4173,11,912923,912923,912924,1,0.565107,0.644866,0.436012,0.403857,0.0321548,1,40.7285,40.7285,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767490200000,4162,11,911290,911290,911291,1,-0.480786,0.0320609,0.4375,0.405429,0.0320714,1,51.9004,51.9004,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767491100000,4151,11,910949,910949,910950,1,0.322245,0.0451165,0.438988,0.407,0.0319881,1,44.0078,44.0078,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767492000000,4140,11,912293,912293,912294,1,-0.422082,1.49241,0.440476,0.408571,0.0319048,1,51.8158,51.8158,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767492900000,4129,11,911268,911268,911269,1,-0.447145,0.0228383,0.441964,0.410143,0.0318214,1,49.9421,49.9421,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767493800000,4118,11,912120,912120,912121,1,0.547619,0.119687,0.443452,0.411714,0.0317381,1,40.3859,40.3859,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767494700000,4107,11,911679,911679,911680,1,-0.685418,0.00150378,0.44494,0.413286,0.0316548,1,51.1745,51.1745,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767495600000,4096,11,911331,911331,911332,1,0.465378,7.31779e-05,0.446429,0.414857,0.0315714,1,40.0285,40.0285,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767496500000,4085,11,913342,913342,913343,1,-0.051241,0.0527693,0.447917,0.416429,0.0314881,1,44.3122,44.3122,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767497400000,4074,11,911621,911621,911622,1,0.889566,2.04195,0.449405,0.418,0.0314048,1,34.8922,34.8922,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767498300000,4063,11,912449,912449,912450,1,0.233527,0.490315,0.450893,0.419571,0.0313214,1,43.385,43.385,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767499200000,4052,11,912271,912271,912272,1,-0.11691,0.000650361,0.452381,0.421143,0.0312381,1,45.6156,45.6156,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767500100000,4041,11,913130,913130,913131,1,-0.107524,0.813155,0.453869,0.422714,0.0311548,1,46.9713,46.9713,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767501000000,4030,11,913711,913711,913712,1,-0.31557,2.78635,0.455357,0.424286,0.0310714,1,52.3359,52.3359,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
