time,bid,ask,mid,spread,microprice,bid_depth,ask_depth,imbalance,mm_bid_queue,mm_ask_queue
1767537808998,911935,911936,911935,1,911935,668,2014,-0.501864,-1,-1
1767537820998,911935,911936,911935,1,911935,676,2618,-0.589557,-1,-1
1767537832998,911935,911936,911935,1,911935,671,2629,-0.593333,-1,-1
1767537844997,911963,911964,911963,1,911964,1884,878,0.364229,-1,-1
1767537856997,911982,911983,911982,1,911983,1438,218,0.736715,-1,-1
1767537869198,911982,911983,911982,1,911983,1482,120,0.850187,-1,-1
1767537881197,912067,912068,912067,1,912068,1134,888,0.121662,-1,-1
1767537893197,912067,912068,912067,1,912068,1123,856,0.134917,-1,-1
1767537905197,911978,911979,911978,1,911978,167,1487,-0.798065,-1,-1
1767537917198,911914,911915,911914,1,911914,624,1048,-0.253589,-1,-1
1767537929197,911747,911748,911747,1,911747,875,1660,-0.309665,-1,-1
1767537941198,911747,911748,911747,1,911747,425,1791,-0.616426,-1,-1
1767537953197,911743,911744,911743,1,911743,970,1859,-0.314245,-1,-1
1767537965198,911562,911575,911568,13,911565,530,1847,-0.55406,-1,-1
1767537977197,911448,911449,911448,1,911448,599,1627,-0.461815,-1,-1
1767537989598,911468,911469,911468,1,911469,1932,846,0.390929,-1,-1
1767538001597,911671,911672,911671,1,911671,422,1628,-0.588293,-1,-1
1767538013598,911729,911730,911729,1,911730,2125,295,0.756198,-1,-1
1767538025597,911713,911714,911713,1,911714,646,562,0.0695364,-1,-1
1767538037597,911713,911714,911713,1,911714,783,523,0.199081,-1,-1
1767538049597,912051,912052,912051,1,912052,2121,489,0.625287,-1,-1
1767538061597,912199,912200,912199,1,912200,2255,372,0.716787,-1,-1
1767538073597,912410,912411,912410,1,912410,824,1240,-0.20155,-1,-1
1767538085798,912342,912343,912342,1,912342,652,1730,-0.452561,-1,-1
1767538097797,912541,912542,912541,1,912542,1146,652,0.27475,-1,-1
1767538109798,912459,912460,912459,1,912459,691,2469,-0.562658,-1,-1
1767538121798,912459,912460,912459,1,912459,987,1576,-0.229809,-1,-1
1767538133797,912459,912460,912459,1,912459,813,1657,-0.3417,-1,-1
1767538145798,912439,912440,912439,1,912439,692,1803,-0.445291,-1,-1
1767538157797,912439,912440,912439,1,912439,767,2148,-0.473756,-1,-1
1767538169798,912439,912440,912439,1,912439,773,2396,-0.512149,-1,-1
1767538181798,912439,912440,912439,1,912439,828,1990,-0.412349,-1,-1
1767538194397,912439,912440,912439,1,912439,829,2118,-0.437394,-1,-1
1767538206597,912582,912583,912582,1,912583,1618,453,0.56253,-1,-1
1767538218597,912830,912831,912830,1,912831,1790,242,0.761811,-1,-1
1767538230598,912892,912893,912892,1,912892,624,1009,-0.235762,-1,-1
1767538242597,912892,912893,912892,1,912892,812,1310,-0.234684,-1,-1
1767538254597,913265,913266,913265,1,913265,174,2419,-0.865793,-1,-1
1767538266598,913086,913087,913086,1,913086,556,1169,-0.355362,-1,-1
1767538278597,912899,912900,912899,1,912899,503,2723,-0.688159,-1,-1
1767538290597,912836,912837,912836,1,912836,767,1418,-0.297941,-1,-1
1767538302597,912836,912837,912836,1,912836,950,1262,-0.141049,-1,-1
1767538314598,912717,912718,912717,1,912717,927,1134,-0.100437,-1,-1
1767538326597,912883,912884,912883,1,912884,1598,305,0.679453,-1,-1
1767538338597,913132,913133,913132,1,913133,2152,296,0.75817,-1,-1
1767538350797,913132,913133,913132,1,913133,1617,893,0.288446,-1,-1
1767538362798,913132,913133,913132,1,913132,782,1353,-0.267447,-1,-1
1767538374797,912899,912900,912899,1,912899,388,2220,-0.702454,-1,-1
1767538386798,912881,912882,912881,1,912881,651,1643,-0.432432,-1,-1
1767538398797,912898,912899,912898,1,912899,2290,276,0.784879,-1,-1
1767538410797,912928,912929,912928,1,912929,2195,337,0.733807,-1,-1
1767538422797,913135,913136,913135,1,913136,1935,127,0.876819,-1,-1
1767538434798,913076,913077,913076,1,913076,453,2499,-0.693089,-1,-1
1767538447197,913076,913077,913076,1,913076,512,2503,-0.660365,-1,-1
1767538459197,913175,913176,913175,1,913176,1722,299,0.704107,-1,-1
1767538471197,913194,913195,913194,1,913195,1845,206,0.799122,-1,-1
1767538483197,913375,913413,913394,38,913410,2663,247,0.830241,-1,-1
1767538495197,913452,913453,913452,1,913452,222,2023,-0.802227,-1,-1
1767538507197,913364,913365,913364,1,913365,1056,776,0.152838,-1,-1
1767538519198,913173,913174,913173,1,913174,1986,531,0.578069,-1,-1
1767538531197,913173,913174,913173,1,913174,1958,462,0.618182,-1,-1
1767538543197,913293,913314,913303,21,913312,1620,209,0.77146,-1,-1
1767538555197,913479,913480,913479,1,913479,570,881,-0.214335,-1,-1
1767538567198,913479,913480,913479,1,913479,651,1347,-0.348348,-1,-1
1767538579198,913479,913480,913479,1,913480,1021,793,0.125689,-1,-1
1767538591197,913479,913480,913479,1,913479,359,2241,-0.723846,-1,-1
1767538603198,913457,913458,913457,1,913457,767,2931,-0.585181,-1,-1
1767538615198,913394,913395,913394,1,913395,1038,963,0.0374813,-1,-1
1767538627197,913394,913395,913394,1,913394,707,1922,-0.462153,-1,-1
1767538639198,913296,913297,913296,1,913296,320,2522,-0.774806,-1,-1
1767538651397,913322,913323,913322,1,913322,853,856,-0.00175541,-1,-1
1767538663397,913322,913323,913322,1,913322,753,1082,-0.179292,-1,-1
1767538675397,913322,913323,913322,1,913322,492,1275,-0.443124,-1,-1
1767538687397,913095,913096,913095,1,913095,824,994,-0.0935094,-1,-1
1767538699397,913095,913096,913095,1,913096,1167,960,0.0973202,-1,-1
1767538711397,913040,913041,913040,1,913040,489,1969,-0.602116,-1,-1
1767538723397,913040,913041,913040,1,913040,993,1341,-0.1491,-1,-1
1767538735598,913040,913041,913040,1,913041,1108,1052,0.0259259,-1,-1
1767538747797,913095,913096,913095,1,913096,2412,333,0.757377,-1,-1
1767538759797,913206,913207,913206,1,913207,808,509,0.227031,-1,-1
1767538771797,913277,913278,913277,1,913278,1589,207,0.769488,-1,-1
1767538783798,913355,913356,913355,1,913356,997,508,0.324917,-1,-1
1767538795798,913382,913383,913382,1,913383,1928,812,0.407299,-1,-1
1767538807797,913280,913281,913280,1,913280,349,3200,-0.803325,-1,-1
1767538819798,913200,913201,913200,1,913200,615,3269,-0.683316,-1,-1
1767538831798,913199,913200,913199,1,913199,830,3151,-0.583019,-1,-1
1767538843998,913199,913200,913199,1,913199,817,2812,-0.549738,-1,-1
1767538855997,913102,913103,913102,1,913102,522,3471,-0.738542,-1,-1
1767538867997,913464,913465,913464,1,913465,1899,535,0.560394,-1,-1
1767538879997,913679,913680,913679,1,913680,2427,117,0.908019,-1,-1
1767538891997,913781,913782,913781,1,913781,863,920,-0.0319686,-1,-1
1767538903997,913758,913759,913758,1,913759,1754,529,0.536575,-1,-1
1767538915998,913758,913759,913758,1,913759,755,632,0.0886806,-1,-1
1767538927997,913714,913715,913714,1,913714,764,1111,-0.185067,-1,-1
1767538939997,913673,913674,913673,1,913674,2415,96,0.923536,-1,-1
1767538951998,913544,913545,913544,1,913544,1063,1464,-0.158686,-1,-1
1767538963998,913372,913373,913372,1,913372,633,2577,-0.605607,-1,-1
1767538975997,913301,913302,913301,1,913302,1279,484,0.450936,-1,-1
1767538987997,913301,913302,913301,1,913302,1020,570,0.283019,-1,-1
1767539000197,913301,913302,913301,1,913302,1150,365,0.518152,-1,-1
1767539012198,913301,913302,913301,1,913301,480,1589,-0.536008,-1,-1
1767539024197,913269,913270,913269,1,913269,842,1754,-0.35131,-1,-1
1767539036197,913269,913270,913269,1,913269,635,1103,-0.269275,-1,-1
1767539048197,913297,913298,913297,1,913297,601,1099,-0.292941,-1,-1
1767539060198,913157,913158,913157,1,913157,1202,1867,-0.216683,-1,-1
1767539072197,913051,913052,913051,1,913051,921,2241,-0.417457,-1,-1
1767539084397,913051,913052,913051,1,913051,1003,2033,-0.339262,-1,-1
1767539096997,912953,912954,912953,1,912953,759,1946,-0.438817,-1,-1
1767539108997,913043,913044,913043,1,913044,1829,370,0.663483,-1,-1
1767539120998,913043,913044,913043,1,913043,353,1848,-0.679237,-1,-1
1767539132997,912943,912944,912943,1,912943,263,2207,-0.787045,-1,-1
1767539144998,912867,912868,912867,1,912867,538,1337,-0.426133,-1,-1
1767539156997,912839,912840,912839,1,912840,1292,585,0.376665,-1,-1
1767539168997,913082,913083,913082,1,913083,2191,254,0.792229,-1,-1
1767539181197,913253,913254,913253,1,913253,370,1531,-0.610731,-1,-1
1767539193197,913253,913254,913253,1,913254,1188,273,0.626283,-1,-1
1767539205398,913253,913254,913253,1,913254,1092,631,0.267557,-1,-1
1767539217397,913253,913254,913253,1,913254,950,505,0.305842,-1,-1
1767539229397,913339,913340,913339,1,913340,1173,752,0.218701,-1,-1
1767539241597,913210,913211,913210,1,913210,1083,2254,-0.350914,-1,-1
1767539253797,913287,913288,913287,1,913288,1313,693,0.309073,-1,-1
1767539265798,913287,913288,913287,1,913288,1111,672,0.246214,-1,-1
1767539277998,913287,913288,913287,1,913288,1133,567,0.332941,-1,-1
1767539290198,913287,913288,913287,1,913288,821,742,0.0505438,-1,-1
1767539302197,913287,913288,913287,1,913288,828,564,0.189655,-1,-1
1767539314198,913339,913340,913339,1,913340,1562,444,0.557328,-1,-1
1767539326398,913339,913340,913339,1,913340,962,438,0.374286,-1,-1
1767539338597,913367,913368,913367,1,913368,2212,603,0.571581,-1,-1
1767539350798,913313,913314,913313,1,913313,359,2089,-0.706699,-1,-1
1767539362797,913313,913314,913313,1,913313,479,2212,-0.643999,-1,-1
1767539374997,913252,913253,913252,1,913252,518,2471,-0.653396,-1,-1
1767539386998,913185,913186,913185,1,913185,692,2992,-0.624321,-1,-1
1767539399398,913254,913255,913254,1,913254,517,1652,-0.523283,-1,-1
1767539411397,913362,913363,913362,1,913363,1823,618,0.49365,-1,-1
1767539423397,913362,913363,913362,1,913363,1541,559,0.467619,-1,-1
1767539435597,913318,913319,913318,1,913318,788,1720,-0.371611,-1,-1
1767539447597,913318,913319,913318,1,913319,1450,738,0.325411,-1,-1
1767539459597,913297,913298,913297,1,913297,592,2235,-0.581181,-1,-1
1767539471598,913165,913166,913165,1,913165,452,2354,-0.677833,-1,-1
1767539483797,913165,913166,913165,1,913165,689,1613,-0.40139,-1,-1
1767539495798,913091,913092,913091,1,913092,1044,1022,0.0106486,-1,-1
1767539507797,913091,913092,913091,1,913091,917,1048,-0.0666667,-1,-1
1767539519797,913091,913092,913091,1,913092,1272,1012,0.113835,-1,-1
1767539531797,913362,913363,913362,1,913363,1883,150,0.852435,-1,-1
1767539543797,913362,913363,913362,1,913363,1593,101,0.880756,-1,-1
1767539555798,913400,913401,913400,1,913401,1630,243,0.740523,-1,-1
1767539567798,913400,913401,913400,1,913400,334,2115,-0.727236,-1,-1
1767539579797,913135,913136,913135,1,913135,478,1601,-0.540164,-1,-1
1767539591998,913135,913136,913135,1,913135,495,1909,-0.588186,-1,-1
1767539603998,913135,913136,913135,1,913135,626,1382,-0.376494,-1,-1
1767539615997,913135,913136,913135,1,913135,542,1684,-0.513028,-1,-1
1767539627997,913135,913136,913135,1,913135,544,1567,-0.484604,-1,-1
1767539639997,913138,913139,913138,1,913138,180,2398,-0.860357,-1,-1
1767539652198,913138,913139,913138,1,913138,288,2448,-0.789474,-1,-1
1767539664197,913085,913086,913085,1,913085,358,1831,-0.67291,-1,-1
1767539676197,913085,913086,913085,1,913086,1160,1136,0.010453,-1,-1
1767539688198,913085,913086,913085,1,913086,1151,1097,0.0240214,-1,-1
1767539700597,913085,913086,913085,1,913085,726,1111,-0.209581,-1,-1
1767539712597,912838,912839,912838,1,912838,607,2410,-0.597614,-1,-1
1767539725198,912838,912839,912838,1,912838,922,1828,-0.329455,-1,-1
1767539737398,912775,912776,912775,1,912776,1154,818,0.170385,-1,-1
1767539749597,912793,912794,912793,1,912794,2379,219,0.831409,-1,-1
1767539761597,912793,912794,912793,1,912794,2315,609,0.583447,-1,-1
1767539773598,912735,912736,912735,1,912735,215,1750,-0.78117,-1,-1
1767539785597,912685,912686,912685,1,912685,961,2212,-0.394264,-1,-1
1767539797597,912685,912686,912685,1,912685,1008,1951,-0.318689,-1,-1
1767539809597,912685,912686,912685,1,912686,1349,418,0.526882,-1,-1
1767539821597,912914,912915,912914,1,912915,1720,631,0.463207,-1,-1
1767539833598,912914,912915,912914,1,912915,1677,651,0.440722,-1,-1
1767539845597,912914,912915,912914,1,912915,1135,714,0.227691,-1,-1
1767539857598,912914,912915,912914,1,912915,1081,570,0.309509,-1,-1
1767539869597,912914,912915,912914,1,912915,1232,729,0.256502,-1,-1
1767539881798,912914,912915,912914,1,912914,330,1268,-0.586984,-1,-1
1767539893998,912914,912915,912914,1,912915,892,672,0.140665,-1,-1
1767539905997,912542,912689,912615,147,912560,208,1534,-0.761194,-1,-1
1767539917997,912683,912684,912683,1,912683,582,1056,-0.289377,-1,-1
1767539929998,912611,912612,912611,1,912612,1046,914,0.0673469,-1,-1
1767539941997,912611,912612,912611,1,912612,1200,1054,0.0647737,-1,-1
1767539953997,912707,912708,912707,1,912708,2617,426,0.720013,-1,-1
1767539965997,912707,912708,912707,1,912708,2579,460,0.697269,-1,-1
1767539977997,912707,912708,912707,1,912708,2370,416,0.701364,-1,-1
1767539989997,912883,912884,912883,1,912884,2226,585,0.583778,-1,-1
1767540001997,912700,912701,912700,1,912700,268,1251,-0.647136,-1,-1
1767540013997,912790,912791,912790,1,912791,1398,894,0.219895,-1,-1
1767540026397,912850,912851,912850,1,912851,2166,185,0.84262,-1,-1
1767540038597,912899,912900,912899,1,912900,1052,681,0.21408,-1,-1
1767540050997,912899,912900,912899,1,912899,392,809,-0.347211,-1,-1
1767540062997,912969,912970,912969,1,912970,1692,482,0.556578,-1,-1
1767540074998,912988,912989,912988,1,912989,2139,489,0.627854,-1,-1
1767540086997,912988,912989,912988,1,912989,2068,498,0.611847,-1,-1
1767540099197,912988,912989,912988,1,912989,1867,551,0.544251,-1,-1
1767540111198,912988,912989,912988,1,912989,1930,571,0.543383,-1,-1
1767540123598,912988,912989,912988,1,912989,1462,428,0.54709,-1,-1
1767540135597,912810,912811,912810,1,912811,1063,456,0.399605,-1,-1
1767540148798,912805,912806,912805,1,912805,347,1653,-0.653,-1,-1
1767540160798,912750,912751,912750,1,912750,611,930,-0.207008,-1,-1
1767540172797,912750,912751,912750,1,912750,667,915,-0.156764,-1,-1
1767540184797,912750,912751,912750,1,912751,955,701,0.153382,-1,-1
1767540196998,912685,912686,912685,1,912685,666,1230,-0.297468,-1,-1
1767540208997,912685,912686,912685,1,912685,532,1130,-0.359807,-1,-1
1767540221397,912685,912686,912685,1,912685,780,1531,-0.324968,-1,-1
1767540233398,912685,912686,912685,1,912685,397,1593,-0.601005,-1,-1
1767540245398,912613,912614,912613,1,912613,340,1945,-0.702407,-1,-1
1767540257397,912360,912444,912402,84,912369,191,1609,-0.787778,-1,-1
1767540269397,912443,912444,912443,1,912443,806,1326,-0.243902,-1,-1
1767540281398,912443,912444,912443,1,912443,878,1331,-0.20507,-1,-1
1767540293398,912419,912420,912419,1,912419,410,1626,-0.59725,-1,-1
1767540305397,912419,912420,912419,1,912419,679,1243,-0.293444,-1,-1
1767540317397,912328,912329,912328,1,912328,475,2369,-0.665963,-1,-1
1767540329398,912241,912242,912241,1,912241,199,1725,-0.793139,-1,-1
1767540341398,912199,912200,912199,1,912199,448,1492,-0.538144,-1,-1
1767540353397,912239,912240,912239,1,912240,1507,27,0.964798,-1,-1
1767540365397,912343,912344,912343,1,912344,2038,276,0.761452,-1,-1
1767540377798,912343,912344,912343,1,912344,1745,369,0.650899,-1,-1
1767540389997,912343,912344,912343,1,912344,1771,730,0.416234,-1,-1
1767540402397,912343,912344,912343,1,912344,1328,740,0.284333,-1,-1
1767540414797,912343,912344,912343,1,912344,1321,409,0.527168,-1,-1
1767540426997,912381,912382,912381,1,912382,1987,423,0.648963,-1,-1
1767540439198,912419,912420,912419,1,912420,1974,602,0.532609,-1,-1
1767540451397,912419,912420,912419,1,912420,2049,601,0.546415,-1,-1
1767540463798,912419,912420,912419,1,912420,2106,623,0.543422,-1,-1
1767540475798,912419,912420,912419,1,912420,1882,671,0.474344,-1,-1
1767540487797,912419,912420,912419,1,912420,1996,765,0.445853,-1,-1
1767540499997,912419,912420,912419,1,912420,1915,632,0.50373,-1,-1
1767540511998,912419,912420,912419,1,912420,1726,580,0.496964,-1,-1
1767540524197,912419,912420,912419,1,912420,1151,540,0.361325,-1,-1
1767540536597,912255,912256,912255,1,912255,755,1186,-0.22205,-1,-1
1767540548597,912329,912330,912329,1,912330,777,723,0.036,-1,-1
1767540560597,912329,912330,912329,1,912330,957,907,0.026824,-1,-1
1767540572597,912329,912330,912329,1,912329,873,949,-0.0417124,-1,-1
1767540584998,912365,912366,912365,1,912366,874,760,0.0697674,-1,-1
1767540597198,912365,912366,912365,1,912366,1440,551,0.446509,-1,-1
1767540609198,912413,912414,912413,1,912414,1489,965,0.213529,-1,-1
1767540621398,912413,912414,912413,1,912414,1535,1011,0.205813,-1,-1
1767540633397,912413,912414,912413,1,912414,1529,1185,0.12675,-1,-1
1767540645397,912303,912304,912303,1,912303,471,2669,-0.7,-1,-1
1767540657397,912303,912304,912303,1,912303,924,1443,-0.219265,-1,-1
1767540669397,912303,912304,912303,1,912303,953,1290,-0.150245,-1,-1
1767540681397,912303,912304,912303,1,912303,681,1197,-0.27476,-1,-1
1767540693597,912303,912304,912303,1,912304,1143,977,0.0783019,-1,-1
1767540705597,912303,912304,912303,1,912303,964,1099,-0.0654387,-1,-1
1767540717597,912303,912304,912303,1,912303,962,1086,-0.0605469,-1,-1
1767540729597,912284,912285,912284,1,912284,448,2266,-0.66986,-1,-1
1767540741598,912284,912285,912284,1,912284,719,2118,-0.493127,-1,-1
1767540753598,912360,912361,912360,1,912361,1685,284,0.711529,-1,-1
1767540765597,912360,912361,912360,1,912361,1352,294,0.64277,-1,-1
1767540777598,912374,912375,912374,1,912375,2304,263,0.795092,-1,-1
1767540789597,912520,912521,912520,1,912521,2347,219,0.829306,-1,-1
1767540801598,912789,912790,912789,1,912790,1521,336,0.638126,-1,-1
1767540813597,912730,912731,912730,1,912730,848,992,-0.0782609,-1,-1
1767540825598,912810,912811,912810,1,912811,1749,302,0.70551,-1,-1
1767540837597,912888,912889,912888,1,912889,1449,369,0.594059,-1,-1
1767540849598,912773,912774,912773,1,912773,164,2196,-0.861017,-1,-1
1767540861997,912773,912774,912773,1,912773,578,2229,-0.588172,-1,-1
1767540875197,912773,912774,912773,1,912773,602,2225,-0.574107,-1,-1
1767540887198,912773,912774,912773,1,912773,800,1218,-0.207136,-1,-1
1767540899197,912658,912659,912658,1,912658,706,2469,-0.555276,-1,-1
1767540911198,912744,912745,912744,1,912745,1337,86,0.879129,-1,-1
1767540923198,912773,912774,912773,1,912774,1558,744,0.353606,-1,-1
1767540935197,912773,912774,912773,1,912774,1621,578,0.474307,-1,-1
1767540947398,912626,912627,912626,1,912626,726,1466,-0.337591,-1,-1
1767540959197,912626,912627,912626,1,912626,480,937,-0.322512,-1,-1
1767540971398,912626,912627,912626,1,912626,526,1109,-0.356575,-1,-1
1767540983997,912590,912591,912590,1,912590,185,1585,-0.79096,-1,-1
1767540996197,912408,912409,912408,1,912408,322,1549,-0.655799,-1,-1
1767541008197,912352,912353,912352,1,912352,640,2184,-0.546742,-1,-1
1767541020197,912467,912468,912467,1,912468,1550,672,0.39514,-1,-1
1767541032197,912442,912443,912442,1,912442,235,2395,-0.821293,-1,-1
1767541044397,912171,912172,912171,1,912172,2582,251,0.822803,-1,-1
1767541056398,912244,912245,912244,1,912245,1372,714,0.315436,-1,-1
1767541068397,912244,912245,912244,1,912245,964,553,0.270929,-1,-1
1767541080397,911918,911928,911923,10,911920,465,1409,-0.503735,-1,-1
1767541092397,911856,911968,911912,112,911962,1707,94,0.895614,-1,-1
1767541104398,912137,912138,912137,1,912137,463,560,-0.0948192,-1,-1
1767541116598,912101,912102,912101,1,912101,365,1752,-0.655172,-1,-1
1767541128598,911913,911914,911913,1,911913,640,1779,-0.470856,-1,-1
1767541140597,911913,911914,911913,1,911913,608,1677,-0.467834,-1,-1
1767541152598,911933,911934,911933,1,911934,1540,603,0.437238,-1,-1
1767541164597,912188,912189,912188,1,912188,381,1062,-0.471933,-1,-1
1767541176597,912122,912123,912122,1,912122,825,1112,-0.148167,-1,-1
1767541188597,912165,912166,912165,1,912166,2048,577,0.560381,-1,-1
1767541200597,912188,912189,912188,1,912189,2081,330,0.726255,-1,-1
1767541212597,912277,912278,912277,1,912278,1990,577,0.550448,-1,-1
1767541224797,912277,912278,912277,1,912278,2358,202,0.842187,-1,-1
1767541236998,912277,912278,912277,1,912278,2418,145,0.886851,-1,-1
1767541248998,912376,912377,912376,1,912377,940,605,0.216828,-1,-1
1767541261397,912376,912377,912376,1,912377,878,793,0.0508677,-1,-1
1767541273398,912376,912377,912376,1,912377,913,878,0.0195422,-1,-1
1767541286397,912376,912377,912376,1,912376,731,799,-0.0444444,-1,-1
1767541298398,912376,912377,912376,1,912376,533,1807,-0.544444,-1,-1
1767541310397,912376,912377,912376,1,912377,1115,708,0.223258,-1,-1
1767541322398,912432,912433,912432,1,912433,1830,853,0.364145,-1,-1
1767541334398,912376,912377,912376,1,912376,604,1879,-0.513492,-1,-1
1767541346397,912376,912377,912376,1,912376,716,1381,-0.31712,-1,-1
1767541358797,912376,912377,912376,1,912376,1020,1460,-0.177419,-1,-1
1767541370797,912376,912377,912376,1,912376,947,1373,-0.183621,-1,-1
1767541383198,912376,912377,912376,1,912376,933,1482,-0.227329,-1,-1
1767541395598,912356,912357,912356,1,912356,331,2473,-0.763909,-1,-1
1767541407598,912259,912260,912259,1,912259,592,1745,-0.493368,-1,-1
1767541419798,912204,912205,912204,1,912204,449,2033,-0.638195,-1,-1
1767541431797,912000,912001,912000,1,912000,548,1325,-0.414842,-1,-1
1767541443998,912000,912001,912000,1,912000,485,1387,-0.481838,-1,-1
1767541456197,912040,912041,912040,1,912041,1929,471,0.6075,-1,-1
1767541468197,912107,912108,912107,1,912108,1973,751,0.448605,-1,-1
1767541480198,912107,912108,912107,1,912108,1950,698,0.47281,-1,-1
1767541492798,912107,912108,912107,1,912108,1732,715,0.415611,-1,-1
1767541504998,912107,912108,912107,1,912108,1690,726,0.399007,-1,-1
1767541517197,911835,911836,911835,1,911835,928,1599,-0.265532,-1,-1
1767541529197,911587,911588,911587,1,911587,510,1683,-0.534884,-1,-1
1767541541197,911587,911588,911587,1,911587,259,1476,-0.701441,-1,-1
1767541553197,910881,910882,910881,1,910881,712,1314,-0.297137,-1,-1
1767541565198,911267,911329,911298,62,911275,173,1202,-0.748364,-1,-1
1767541577197,911455,911456,911455,1,911455,493,2131,-0.624238,-1,-1
1767541589198,911472,911473,911472,1,911472,577,631,-0.044702,-1,-1
1767541601197,911421,911422,911421,1,911421,452,1523,-0.542278,-1,-1
1767541613197,911373,911374,911373,1,911374,1241,587,0.357768,-1,-1
1767541625197,911344,911345,911344,1,911345,2341,114,0.907128,-1,-1
1767541637197,911473,911474,911473,1,911473,266,1474,-0.694253,-1,-1
1767541649197,911351,911380,911365,29,911354,148,1389,-0.807417,-1,-1
1767541661197,911395,911396,911395,1,911396,955,772,0.105964,-1,-1
1767541673197,911428,911429,911428,1,911429,1111,997,0.0540797,-1,-1
1767541685198,911643,911644,911643,1,911643,664,954,-0.179234,-1,-1
1767541697198,911640,911641,911640,1,911640,786,1171,-0.19673,-1,-1
1767541709198,911606,911607,911606,1,911606,550,1276,-0.39759,-1,-1
1767541721198,911661,911662,911661,1,911662,1425,433,0.533907,-1,-1
1767541733198,911713,911714,911713,1,911713,449,937,-0.352092,-1,-1
1767541745198,911827,911828,911827,1,911828,1878,519,0.566959,-1,-1
1767541757197,911788,911789,911788,1,911788,447,1931,-0.624054,-1,-1
1767541769198,911788,911789,911788,1,911788,729,946,-0.129552,-1,-1
1767541781197,911917,911918,911917,1,911918,2043,401,0.671849,-1,-1
1767541793198,912009,912010,912009,1,912010,2348,468,0.667614,-1,-1
1767541805197,912083,912084,912083,1,912083,567,1670,-0.493071,-1,-1
1767541817198,912038,912039,912038,1,912038,709,845,-0.0875161,-1,-1
1767541829197,912118,912119,912118,1,912119,997,486,0.344572,-1,-1
1767541840998,912084,912085,912084,1,912084,561,1770,-0.518662,-1,-1
1767541852997,912084,912085,912084,1,912084,757,920,-0.0971974,-1,-1
1767541864997,912228,912229,912228,1,912229,1860,17,0.981886,-1,-1
1767541876998,912402,912403,912402,1,912403,1836,359,0.672893,-1,-1
1767541888997,912328,912329,912328,1,912328,207,1570,-0.767023,-1,-1
1767541900998,912470,912471,912470,1,912471,1279,624,0.344193,-1,-1
1767541912998,912510,912511,912510,1,912511,1635,411,0.59824,-1,-1
1767541924997,912828,912829,912828,1,912829,1917,483,0.5975,-1,-1
1767541936997,912898,912899,912898,1,912898,165,1573,-0.810127,-1,-1
1767541949198,913123,913176,913149,53,913170,2134,292,0.759275,-1,-1
1767541961197,913143,913144,913143,1,913144,1493,365,0.607104,-1,-1
1767541973197,913234,913235,913234,1,913235,2464,336,0.76,-1,-1
1767541985197,913142,913143,913142,1,913143,1025,941,0.0427263,-1,-1
1767541997198,912973,912974,912973,1,912973,554,1815,-0.532292,-1,-1
1767542009598,912910,912911,912910,1,912910,432,1930,-0.634208,-1,-1
1767542021598,912790,912791,912790,1,912790,904,1330,-0.190689,-1,-1
1767542033597,912932,912933,912932,1,912932,731,1470,-0.335756,-1,-1
1767542045598,912932,912933,912932,1,912932,525,1617,-0.509804,-1,-1
1767542057597,912932,912933,912932,1,912932,604,1390,-0.394183,-1,-1
1767542069998,912837,912838,912837,1,912838,1329,636,0.352672,-1,-1
1767542081997,912987,912988,912987,1,912988,1059,749,0.17146,-1,-1
1767542093997,912987,912988,912987,1,912988,715,664,0.0369833,-1,-1
1767542105997,912962,912963,912962,1,912962,536,1472,-0.466135,-1,-1
1767542118197,912942,912943,912942,1,912942,422,2023,-0.654806,-1,-1
1767542130198,913074,913075,913074,1,913075,1764,564,0.515464,-1,-1
1767542142197,913074,913075,913074,1,913075,1118,514,0.370098,-1,-1
1767542154397,913074,913075,913074,1,913075,872,669,0.131733,-1,-1
1767542166398,913001,913002,913001,1,913001,664,2194,-0.535339,-1,-1
1767542178597,913003,913004,913003,1,913004,1265,762,0.24815,-1,-1
1767542190597,912987,912988,912987,1,912987,611,2103,-0.549742,-1,-1
1767542202597,912940,912941,912940,1,912940,408,1603,-0.594232,-1,-1
1767542214798,912940,912941,912940,1,912940,492,1139,-0.396689,-1,-1
1767542226797,912940,912941,912940,1,912940,422,1377,-0.53085,-1,-1
1767542238797,912984,912985,912984,1,912985,1930,269,0.755343,-1,-1
1767542250797,913028,913029,913028,1,913029,2531,211,0.846098,-1,-1
1767542262797,912924,912925,912924,1,912924,544,1774,-0.53063,-1,-1
1767542274998,912912,912913,912912,1,912912,510,1669,-0.531895,-1,-1
1767542286997,912912,912913,912912,1,912912,740,868,-0.079602,-1,-1
1767542299197,912912,912913,912912,1,912913,1166,598,0.321995,-1,-1
1767542311397,913063,913064,913063,1,913064,2480,390,0.728223,-1,-1
1767542323397,913225,913226,913225,1,913226,1326,180,0.760956,-1,-1
1767542335398,913264,913265,913264,1,913265,2502,87,0.932793,-1,-1
1767542347398,913352,913353,913352,1,913353,1085,839,0.127859,-1,-1
1767542359398,913271,913272,913271,1,913272,1078,954,0.0610236,-1,-1
1767542371397,913271,913272,913271,1,913272,1364,594,0.393258,-1,-1
1767542383398,913271,913272,913271,1,913272,1172,505,0.397734,-1,-1
1767542395398,913271,913272,913271,1,913271,359,1051,-0.49078,-1,-1
1767542407397,913247,913248,913247,1,913248,1973,359,0.69211,-1,-1
